Index,Height(cm),Weight(kg),BMI
8980,173.23871880000002,61.49850711697,20.49154230193538
21128,174.6464884,54.198799747323,17.769285021067418
9535,176.86324800000003,62.88209992318101,20.102582063591463
21998,173.55870800000002,67.004302022504,22.243845531300593
10737,176.7171472,61.84550528002001,19.80390152510812
12590,174.3756482,59.04597853161701,19.41863301568475
24319,175.4349806,68.207727939351,22.161604325118727
23590,177.84599939999998,56.956414560738,18.00754222568403
22816,173.0571088,57.40442774458701,19.167545559177103
24084,174.35339779999998,59.54420439082501,19.5874845124224
2489,176.3991646,51.866518499257005,16.668405192709425
15784,175.293528,64.66548904431,21.044606166916953
455,174.85570819999998,66.20452795572,21.653498008165208
14007,182.5012098,67.795775348917,20.355001393399977
5345,180.0283928,64.636504491867,19.94324632049117
17863,177.9810004,61.63095608901,19.455913107326943
12632,174.4065854,53.069944416104,17.447084883038272
21423,173.39551300000002,54.90005355134301,18.259843802934473
8271,174.1577416,59.16704233517,19.50717102067864
12717,178.2447794,56.67477905820501,17.838412332716395
20283,181.9496488,70.129235937145,21.18344863107186
4659,176.5089688,63.096014084873005,20.25202101281837
9689,179.8874736,72.258217084977,22.329828962991147
8041,181.5240972,61.506308905734,18.66599280515816
15284,178.5714996,56.83408069854901,17.823153528387053
20610,175.188245,63.552146572145,20.7071486015748
19306,176.9676166,62.73413809208701,20.03163193864495
5123,176.1150402,56.625518926823005,18.256574869822767
14539,176.6977924,54.732179015206,17.529942498242228
22668,176.7054886,59.869883712485,19.17380632179022
9575,173.9919558,53.242490953652,17.58733459041168
15472,173.7706964,59.292279188527,19.63564002595608
1499,173.1697324,62.69989186815201,20.90849725775961
9835,181.7372794,64.25607657114801,19.454772630537217
4885,175.3724712,65.49864750952601,21.29656150154272
9609,178.51587360000002,63.932166259731005,20.0616080444182
3878,175.49774399999998,57.226347380125,18.5803097908775
18892,174.6346266,58.296643936377,19.115375507402163
8032,173.85291619999998,50.066527897386,16.564697693242803
10766,175.13015520000002,52.466167612397,17.106354872554675
779,175.7629962,60.268228531819,19.508933653862517
24107,175.1404422,54.665092703683,17.82121071077403
8863,173.89363239999997,60.500603902970006,20.00747813349824
7659,173.2755996,57.67975831317701,19.21093980778296
15089,174.5309946,60.429752774776,19.838356496192148
17407,173.7499192,64.19815282549901,21.26538793128848
10280,178.758088,57.414225339779,17.96751879851028
16659,180.6846018,73.026148967387,22.36846142003917
22507,179.6730468,63.417792512151,19.644693440535058
17128,173.4752944,51.96172753772,17.266659110177685
9545,175.75321720000002,55.745640447497,18.04697189879755
9581,179.1946632,60.229537102658,18.75682743141794
24519,173.2085436,59.200834966735,19.732822621542255
24690,173.5916264,63.092385345913,20.937238630452
18765,177.44818460000002,63.01418602132501,20.012217276064796
9901,176.16319860000002,59.96867613067101,19.32386910664796
14619,174.50851559999998,59.078002152939,19.399590007298325
21879,178.7402826,52.728026487598,16.504282027096536
17473,173.3168238,62.712274939853,20.877145228474795
11754,178.77688400000002,75.645009874819,23.6677818144656
22128,178.1123692,65.935184806414,20.783996792044267
10695,174.70226680000002,53.826944722397,17.636103923275797
15873,173.4584542,57.82635936716101,19.219182346051365
21657,175.41331440000002,52.416091014749,17.034897344174023
12557,174.64755520000003,56.900123747621,18.654696588484647
17411,174.1922094,57.097617865519,18.817439759241417
12080,176.5726974,58.192725924410006,18.664725116998145
24188,175.797337,73.414106521448,23.754994463919545
2774,177.824892,68.81585922981,21.762231686505544
18510,174.7200976,63.678517406427005,20.8596595551773
4600,178.3952998,62.791290730707,19.73025030413882
10457,174.702978,58.32213582757101,19.108773112254426
6416,173.1220312,52.151646663039,17.400564904259454
1695,178.36339740000005,62.346452693448,19.597482103816276
8615,173.26874160000003,54.004798290674,17.988373888669265
155,184.0086236,62.02408459608901,18.318251178726015
6332,173.496732,54.009016699715005,17.942529663476826
14638,173.225841,53.111901710329,17.699724028742956
12259,178.3147818,70.842555298207,22.28022256785141
1464,177.37795359999998,55.716882691239,17.708734620265343
10926,176.9092728,62.279048867266,19.899436420068525
8068,180.18252,58.84834833600801,18.12629171709364
9724,175.11776,58.810609450824,19.17764580291931
3063,173.85520219999998,60.02932143054001,19.8604028386269
23769,173.70745040000003,54.09492709459301,17.927496562768553
4888,174.5576646,59.706272944626,19.594857803988255
1039,174.14552419999998,64.793039218754,21.36504037362013
5452,179.2339062,55.66621642351,17.328116696434645
4364,176.7552472,68.70745065338,21.99172034151804
7662,174.54775859999998,53.648456124802,17.608756010766474
16063,177.5611638,63.383818443638006,20.10399803601705
17903,174.03193539999998,59.84711337551101,19.75992572627196
4911,177.45135960000002,57.50340159972101,18.261433817602295
8643,180.3425654,61.462129008896,18.89779411939289
17996,174.33135059999998,55.978832284914,18.419288289122015
11500,173.37879980000002,58.76175755257501,19.54802079957184
3497,182.5960788,56.92171474443301,17.07241977768607
17430,178.30782219999998,58.87161762458901,18.516767681105403
17746,173.16112180000002,66.611037437714,22.214953899210133
9352,173.4729068,60.27344484407401,20.029158440812047
15832,173.73023419999998,58.259313284326,19.302543994364814
15117,174.90701620000002,67.497175491746,22.063333896404416
18825,176.4228374,60.859123312218,19.55312095879103
19433,173.3568542,57.133633099697,19.01121207300011
1688,180.2280876,52.039926862308,16.021077772807953
5512,174.6118936,53.774328007477,17.637106918632682
8959,177.4607576,55.374692607311,17.583554259988915
15777,181.080283,60.772351091837,18.533767432202623
1673,176.9428008,61.26853578538001,19.569138493346255
20502,174.4483684,60.165126986118,19.770197775736595
8441,173.2344516,58.97567171426701,19.651891826575497
4876,177.8666242,59.678014139975,18.863637324849993
12739,178.7465818,56.593268509316005,17.712884311869377
23408,174.711868,59.432257793909,19.470513921210223
1486,174.1726768,63.462788875255,20.91987573371244
4487,185.8264254,61.31779591676201,17.757081585146828
22309,175.3860856,64.728220869081,21.04279379995102
1824,181.3179762,62.190961229012,18.916707272298364
21597,174.0070688,63.05160739185,20.82391489122728
7784,174.39081199999998,57.091585086998,18.772620521304876
7475,174.98085400000002,61.170196959564,19.978313108446507
23091,174.668688,64.968760902892,21.29484423332299
17251,173.548421,57.396625955823,19.05658296351332
3901,175.33193279999998,65.42933859539,21.283864699728777
855,173.956726,55.94789728528,18.48848470173111
23373,174.6709486,62.918568749729005,20.622317894547223
18021,174.7203516,55.45670210780701,18.1663237417735
4515,178.27348139999998,60.96054656615001,19.181181767681288
5677,175.64989,60.78219404626601,19.700652401882916
956,178.00386039999998,59.014771376561,18.625240398165136
3820,180.7736034,59.53173060065001,18.21706792998933
22937,178.90459520000002,60.46186711457201,18.89028730146456
351,178.4084824,61.007992328052,19.167070282611217
3405,173.6046312,58.950315900784005,19.55976008928733
9074,176.64557000000002,60.706398761239,19.454898501745262
4325,173.9395556,60.08828843864001,19.86063460650759
24506,175.536606,57.847632849314,18.7737140251894
356,175.2365558,57.02613170800701,18.570538412999973
13671,173.48106019999997,57.116714104296,18.978377437920507
18340,184.764299,55.643219290351006,16.29956939546563
22759,179.55298100000002,58.871027954508,18.26065618170044
19988,174.0145364,62.895344820385006,20.7705236044527
7104,175.0715574,49.899288390567,16.280328432719937
18148,183.0672234,62.426466387516,18.627199393048983
22714,186.3192616,68.382179564853,19.698240262839665
4433,178.1333242,67.319548719654,21.21538175776013
13738,177.44998800000002,59.31427841847201,18.83680763818202
4009,177.2876566,57.43890076470701,18.27465222877663
11884,184.9279512,68.482650274808,20.025134549459207
10271,177.186209,55.656192032133006,17.727751538677527
4913,173.3122264,54.58970565178901,18.174076422826587
11863,176.039145,52.183307410465005,16.838876057436963
17176,178.9642344,51.66548636087301,16.131250237819117
14822,174.82075780000002,59.94880878486501,19.61528221622098
14525,180.96585599999997,67.92250905709501,20.74055805206369
24696,176.6475258,62.302862466691,19.966083484720414
16428,174.7186752,68.752991327328,22.522310542160213
5062,174.5360492,53.866906210194,17.682829153406118
19046,178.2428236,57.255694806464,18.021651311948236
9778,184.0971934,62.815104330132,18.53402524116164
4226,174.1024712,60.406120612299,19.928337719376863
18523,178.7811766,60.11550398084001,18.8080127315152
2383,179.1345414,61.314938284831,19.10766519732838
666,173.1847946,57.037017924887,19.01679362413576
8832,174.1686636,56.726624666096,18.70022810331734
2733,177.22395340000003,65.157818202708,20.745394266646983
16835,180.3664414,67.827572174054,20.849459390676692
5886,178.1196082,56.247222890243,17.728729855796306
23798,184.7526658,65.452517165497,19.17542181244133
7791,178.93380520000002,60.210350145407,18.8055637584087
7764,174.309786,50.393431918445,16.585569804500285
20694,176.6828572,53.81932437058101,17.240482417208316
13016,175.5287066,58.25291763190901,18.906945691668735
8460,176.3910112,50.856957961348,16.34547249635614
144,173.579536,57.871401089502,19.207327907404935
4116,180.7836364,59.734441030803005,18.27706971769921
19807,174.1637868,55.690755770727,18.35977666105497
1376,180.4818336,61.124973800275,18.765135162786628
13349,181.7962836,57.058518203225006,17.264360152020647
14294,173.065694,56.598847695467,18.896684534049577
24385,178.031394,62.87901549506501,19.8386697761382
10191,180.9290768,59.633834243137,18.21696397379576
2940,173.5841588,54.967366659051,18.24251673141172
6520,175.0772724,50.99153881752701,16.635604025362
24410,175.1699316,61.194237355174,19.94304209284666
16085,176.219993,61.75746300100301,19.887449394379725
4382,178.0621788,56.66774837647,17.87279979087521
912,181.4739322,69.715605054942,21.169056476699392
2086,175.9500672,57.070039449423,18.4344123881412
6627,174.1071194,61.066369666071004,20.145082117009963
10201,175.359949,58.10767735503501,18.89612248715419
10621,175.71354240000002,60.85018754252901,19.70840383392956
11685,181.3440366,67.931490186021,20.6568732361916
1513,173.51184500000002,63.13733634978,20.971427832742553
5232,177.7059438,59.43375464873,18.82041774556445
1073,175.58732980000002,59.22927520833401,19.211004302573127
17423,179.47452040000002,67.063042234419,20.819852474482325
18187,179.3205202,66.140027120706,20.568583710263805
2883,174.0324434,61.683209930034,20.36603709637251
5048,176.2740188,60.788997931816,19.563581887631383
12176,174.29665419999998,65.869504631238,21.682347295454964
20368,184.8359524,66.08945157145101,19.34457749539244
11017,176.1390686,66.097434797163,21.30459163331448
19688,178.1391154,63.70337426830301,20.074459188696768
9659,174.2930982,61.149694584440006,20.129542871463507
6649,177.3503184,66.163613923946,21.035617913944066
10802,174.3729558,53.22861102713001,17.505998016916624
9683,176.4638076,72.526063379462,23.29071458811022
19407,180.4853642,67.217581154878,20.63473519212335
18402,178.7241282,65.05675782267201,20.366952068951782
10894,177.1982994,60.21366136970801,19.176791071306653
24732,179.4890492,62.73803898646901,19.473993726471324
21507,174.37148259999998,56.216106453661,18.488847597001246
13590,174.3709746,63.192266385787,20.78334953839748
13242,179.6847562,63.509690326313006,19.670596311616993
3527,174.6690182,53.036333221487006,17.38368053901342
11029,176.68151100000003,59.102178626260006,18.933080466823657
20598,178.06797000000003,69.442451729728,21.900469746377933
12784,173.0563722,57.390094225695,19.162922675218145
11574,177.5607066,53.878291378681006,17.08913518869785
18809,174.7124776,64.311460199525,21.068835166408284
12439,175.5451404,62.513011811712005,20.2858308743942
303,175.455707,56.382983086584005,18.315258459962767
23480,175.2716586,54.647493319727,17.7888082107691
18685,181.2356548,67.904320003058,20.67331500001634
17472,178.81483160000002,52.786539903328,16.508823308515893
4339,180.5303476,60.81957005755401,18.66134358530927
24820,179.4432022,56.716328119297,17.61384153832003
3739,174.9069146,61.992741363322,20.264079658232852
5289,175.62382960000002,51.707126140439,16.764226291525887
1524,180.4456132,69.646704373939,21.389858615028576
16856,174.4253052,51.84016478256,17.03912897399671
3356,175.9317538,58.209644919811,18.806435377528896
15908,177.2234454,61.83244181976401,19.686750925579233
8112,173.439328,49.333930860599,16.400253329440385
12112,180.9782004,64.756479673732,19.771093985045876
6302,175.409352,50.665950214341,16.466856606295632
18832,173.5729828,63.25341063726301,20.995184440784275
17929,179.0314682,62.36913231194801,19.458571550933435
75,173.342808,58.296326421718,19.401242022708995
21681,177.2101358,62.440164877090005,19.883229456980953
6891,176.35014260000003,60.632100331033,19.49624538431285
18123,175.8987592,62.32767396933,20.14444783392894
12753,173.9774524,55.73697683323,18.414395848883867
3730,176.8604794,61.818244378583,19.76310014274782
719,175.9311442,55.543428968951,17.945155787891668
18140,175.72934120000002,52.029857111694,16.84860975838237
15695,173.0089758,60.343161991342996,20.160012322987075
10119,178.0987294,54.514409318369005,17.186588094704316
13238,180.00802199999998,61.75691869015901,19.05907853645074
6284,174.50435000000002,59.605484720012,19.573735222653593
8,177.8373888,61.89825807265101,19.57186815324522
18536,173.3231738,51.166353316925,17.032217698142023
21787,176.9655592,64.991395162155,20.75287902591026
19529,174.97247199999998,61.91585745660701,20.22378486083427
10087,173.4186778,55.22214949328,18.36206692375081
17851,175.362108,55.219110424401,17.956342934504168
6192,175.3508812,59.37193000869899,19.30924359450468
24069,176.1308898,61.33163048404701,19.77030877301206
6135,182.1831764,54.08844072370201,16.29625913685124
14758,182.8666142,61.455189045635,18.377638781697463
13080,176.40162840000002,63.044349913930006,20.260072310526443
20566,175.1294948,63.957567432451,20.853230690955588
13430,176.949481,54.664820548261,17.45859700885967
3828,181.2342832,68.192215080297,20.76127824165265
22654,174.8861628,60.943536852274995,19.92584542574253
4782,175.4013256,61.877120668208995,20.1124211269833
22521,173.7591648,64.79430927739001,21.460578446510283
14767,174.5091506,61.187115954965,20.092018712885764
3543,174.9299524,61.146882311746005,19.98232244493928
12374,178.3639308,58.379107029243,18.3503088472457
1664,180.315489,53.391042454827,16.421103278356007
13219,173.24440840000003,59.105489850561,19.69288607028134
17959,173.678977,61.584871104218,20.41641721362655
5947,176.622837,60.153968613816005,19.282821108766523
19263,177.46687899999998,63.26661017523001,20.088149979101743
12893,181.0744918,58.466468919705,17.83168219965399
22829,181.0129476,57.235555305236005,17.46813822579058
19290,176.4142268,64.849103235686,20.83707542051208
13980,175.09446820000002,57.952004453651,18.902689951384485
2497,174.3205556,57.014927976468,18.76252902824687
21535,185.4337922,65.72095313006301,19.112878254043213
24079,185.9815178,62.02240630432,17.931186860124857
24540,176.1757462,61.622383193217,19.853919240905
2582,177.8086868,57.612036972336,18.222471586175477
4110,180.5679142,57.797465533192,17.726689263137143
5335,175.5578658,63.616828844107005,20.64103315563858
227,177.6217682,55.336999081364006,17.539742997084847
9695,179.663471,53.988242169169006,16.725519492059604
15894,173.21179479999998,55.470536675092006,18.48874548524438
23707,175.401097,63.549379658688,20.656022837337048
21152,177.8351536,61.254973373517,19.368952168977223
20651,174.64659,52.27039714550501,17.13703086992043
3954,179.82095099999998,62.694675555897,19.388761969832743
8574,183.6748676,61.942483328726,18.360696071606956
4633,176.60371080000002,56.059571726774,17.974223024272018
20901,174.4358462,54.765245898979,17.998386317203153
17953,173.4545172,61.455824074953,20.42639931521427
5614,178.1626612,58.789517405619,18.52108875630955
3591,175.054006,56.276116724212,18.364538296812583
7436,179.0346178,60.13455486038001,18.760744701402434
7086,175.4177848,55.644081115854,18.08305196346194
20597,174.29711139999998,55.298988040758,18.202741621247306
14509,180.865526,56.09445298002701,17.147796690891038
23796,176.2522002,67.86512962229,21.84628468292613
9210,173.63399360000005,52.301876455983,17.34793403747222
8839,175.8411774,56.713470487366,18.341931109490112
23491,186.4606888,60.33186754133,17.352905450217705
23188,177.03258979999998,67.582949808913,21.56406827782642
12554,173.779942,65.756560131108,21.774078803379297
24345,181.2355532,64.578490027744,19.660795710190076
15896,174.77767939999998,61.55706589193701,20.151434794499043
22351,182.8040286,65.639986892018,19.64250900204837
24468,179.3145258,59.93247945954501,18.639373079890127
640,175.41232380000002,48.271073219215005,15.687970020291509
15619,181.5179758,63.954483004335,19.41027609039626
24977,177.9605788,52.35272416066,16.530716043223187
24378,176.85707580000002,61.03343886000901,19.512951292030863
15461,185.205878,62.323183404867,18.16937951745353
20354,181.9431972,69.616767277519,21.03014215521142
4655,173.95301759999998,55.876637923953,18.465723700530845
24457,178.75039180000002,69.446579420295,21.73486037906041
22915,178.4458966,60.00301307308,18.84342865845842
16730,177.85466079999998,61.224718762437995,19.355139133069457
10424,178.08432760000002,59.23934495894801,18.679224679592757
11361,177.86535419999998,71.933581025768,22.737827006297135
7041,174.5966028,64.441232976582,21.13938084027422
18379,176.6801902,61.25061888676501,19.621615675144263
3594,173.561502,63.41266691837,21.050829745867933
4229,173.53084420000002,55.58915107984701,18.46021193576351
21174,173.81728,52.190700966096,17.274569406986394
10960,174.039149,57.853257394702005,19.100024070958504
5539,186.0482182,62.656800593002,18.101609209011915
4822,176.2446818,57.993644233217005,18.670173681713297
6389,173.2458054,58.274916861854,19.415840959878523
18965,173.81128560000002,58.366814676016,19.320130205750033
10698,179.029106,55.724639120766,17.386012144953696
13160,173.6272372,57.58649972190501,19.10226968968663
24588,175.9824522,58.885452191874,19.013815892583427
23218,173.43658480000002,60.276347835242,20.03851362442864
5953,174.1862658,51.428393629074,16.950212280222363
21625,173.3687668,58.235000733294,19.375029181867095
1793,175.6192068,64.48019656116502,20.90654801116372
13447,174.7199452,50.527559182254,16.551728342817782
8729,174.315247,57.31017125010101,18.860836701581977
24629,177.32776320000002,50.747279326282005,16.13835601454255
10161,175.46746720000002,56.052858559698,18.2055813214062
15593,175.37036300000003,64.864434657792,21.090857402263193
9719,173.17692060000002,52.731791304269,17.582980681725452
2329,176.7085112,67.39044520708501,21.58158761584142
3229,173.6448648,52.0451885338,17.260632151256434
3893,182.3712126,55.78415043971,16.772517430136485
747,183.4982106,65.123980211906,19.3409262354886
16839,175.16619780000002,58.800857214869005,19.16386271582207
3057,178.3912104,62.49250943658801,19.637267673882867
2428,180.3692354,54.393164077868,16.719350185385856
16721,175.06266739999998,68.628933814133,22.39340677208272
8228,177.455322,63.73376495709301,20.23911495336014
4153,175.08819440000002,63.904179610502005,20.845654513140374
8826,181.2396172,60.297802754343,18.356725527608734
12570,173.6978492,54.159246492659,17.95079683843042
9230,174.0092024,58.258905051193,19.240567849478445
4981,178.39527439999998,62.188421111740006,19.54082245602697
3912,176.146841,57.25197534903,18.451885781342305
8154,174.2459304,58.448370584142,19.25072637100016
21448,181.675151,64.64276406657301,19.58523822896508
4462,184.2327786,60.58905441512,17.85091040962618
7709,176.52458980000003,56.007544681935,17.97364303207554
20886,179.40200339999998,58.544305370397,18.189890318634863
12512,173.72744020000002,63.866077851422006,21.160864435146287
9864,178.9056112,56.638174153946,17.69543815131358
9349,175.4378508,59.229864878415,19.243946689130897
7176,175.7883962,60.414738867329,19.550708249328295
21355,178.46530220000002,57.358796352165,18.0091180895706
15985,173.8597742,56.837301204376,18.803349816637983
9540,179.86382619999998,53.784760631987005,16.625380149979115
20346,181.0187388,59.740700605509005,18.231535271374597
19978,173.3848196,51.376366584235,17.089967829500676
1088,173.1217264,57.20357704315101,19.08622495592811
17452,184.1552324,67.04870871552701,19.770711203832388
16236,174.084742,55.265376846141,18.23608968425482
7768,176.3601756,64.843977641905,20.84820180367512
17444,179.3586202,53.204661349994005,16.5388449111879
3881,177.2769378,64.127347056542,20.40510298167939
17011,175.87457840000002,62.18878398563601,20.105085582916875
11263,179.29532340000003,59.72595885348401,18.57912287177081
23364,176.6052094,63.08158984750701,20.22532971886581
5678,175.223932,60.362394307831,19.659823509110755
18408,180.1425658,60.356134733125,18.598963022589363
8129,175.0426776,68.983824484421,22.51434786679839
6470,175.289591,59.296270801383,19.298125466382825
6150,186.2506054,67.09973785715201,19.34307150789562
3676,176.3686592,64.044248934358,20.589097504258184
19453,178.306857,59.17752031891701,18.61318413044647
13408,175.9360464,63.866395366081,20.63301759090287
7908,176.3162336,56.06551378682101,18.034794843474614
17930,174.0287858,58.647951226942006,19.364695177534433
18254,178.6061452,51.996880946395,16.29988342632646
12710,174.099855,57.933452525718,19.113164255964403
19981,180.56590759999995,61.25696917994499,18.78814896923564
4626,176.3803178,55.978832284914,17.99382918099907
10331,188.8827312,74.690470091391,20.935372132555063
5949,175.36955020000002,49.725653231331,16.16858897504162
13350,179.6901156,67.848119908415,21.01306682134783
3089,180.9985458,59.326661490173,18.109219740732396
8325,174.04755640000002,55.382494396075,18.282545029338053
15876,174.43264580000002,57.275607511507005,18.82409768556796
10131,181.9488868,60.682630521051,18.330132024582877
925,173.8403432,58.024987465984,19.200560816027213
13078,177.848768,55.611921416821005,17.581915086576295
9561,181.2229294,58.768243923466,17.89437032812712
13500,174.48128680000002,50.759027368665,16.67307027416985
53,178.4842506,56.91853959784301,17.867095071072843
4101,176.2082582,58.923735387902,18.977445549911895
3338,180.03644459999998,63.7977668405,19.682697659467383
21836,173.17618399999998,63.113885624251004,21.04498338978995
23084,176.66081000000003,63.265476194304995,20.2715215097915
13881,174.03874259999998,61.24748909941201,20.220710676177852
10277,174.9728276,55.73516246375,18.20488966159864
20167,174.62022480000002,60.90611548175001,19.974311372152723
15689,175.7323638,66.138484906648,21.41661059628858
13878,175.51120600000002,63.912253554688,20.747913573705585
5365,175.81679340000002,62.812927086756005,20.320216090433583
1479,174.782353,54.075195826498,17.701209307448465
13387,180.12163619999998,62.444111130709,19.246852638789445
6583,179.3543276,58.783892860231006,18.27404217175457
6248,174.1516964,61.663297224991005,20.33158913772573
16887,180.953029,58.804213798407,17.958775997242487
21098,173.587918,48.533567123734,16.10657590827708
3976,176.2919766,65.636448871532,21.119322501216217
11634,176.8265704,54.902321513193,17.558833521728538
20361,182.341774,65.363522342503,19.6590757538531
12626,175.3702868,60.81766496960001,19.775055789306805
19803,176.16627200000002,54.97562204018501,17.71432564399803
7458,176.8786404,58.83047679663001,18.80405814965566
