Index,Height(cm),Weight(kg),BMI
15191,172.1701662,62.677711201259,21.144495698444373
3754,164.4773698,58.63225693094,21.673263289623435
1370,170.5282848,52.474014760398006,18.044773925765263
14270,172.93610320000002,49.46878387220001,16.540928961520372
17141,172.8569568,44.6533928411956,14.944477559104168
24679,170.49457900000002,59.189948749855006,20.36229918395266
22673,168.350057,59.52937192032601,21.0041332559786
2324,168.97687820000002,60.70576373192101,21.260592453458557
16193,168.14599339999998,48.567042240640006,17.17784219612493
257,170.9069734,56.261420331424006,19.261545246745
22576,168.4294066,57.582553468286,20.298085727515527
9848,172.6900026,55.908979059934005,18.747664358740217
17137,169.1758618,53.291841803508,18.62018257481403
9124,167.3128988,61.441989507668005,21.9485797140666
7219,168.99394700000002,61.31697945049601,21.470316870564165
15114,170.9230516,55.55749033242101,19.016970966820736
6977,168.6359086,59.746461228608005,21.00932374218308
11054,171.327826,49.572384369508,16.888224759868056
15244,170.8401206,54.12400236551,18.544288096113817
3837,171.74128720000002,60.16562593772501,20.398536599606334
14308,169.4987466,56.607193795075005,19.703285209732257
4053,172.705014,61.91345341704601,20.757504287928786
14952,167.5792178,62.116073128725,22.11890761342261
19992,172.5544936,55.273859023460005,18.56381533155252
1292,162.0571308,46.44999057213901,17.686803024010164
14506,167.58671080000002,58.852838900471006,20.95502881885478
162,163.5543592,49.839142042305,18.631435179142855
2993,170.3132484,53.53582913933101,18.456428666765035
2972,168.3145986,60.284285701717,21.27945731107908
24014,167.63027180000003,56.230802846449,20.011027366687127
18950,169.5709588,54.688135196079,19.019108810498643
13567,164.4383046,62.775959308601,23.215999043346635
8295,163.86632200000005,57.97559125689101,21.590652840696
6334,170.3536598,55.530819101065,19.135117931057113
3435,169.882058,53.910904670084,18.680203052809652
23867,164.098351,44.877159029164005,16.665445283891444
13460,170.825541,57.25519585485701,19.620464963291532
8379,171.0639454,63.42550358244099,21.674393584385573
16978,171.1978034,54.938518184319,18.744789392283337
4916,167.579802,53.77745779483,19.149477217836893
7809,172.407707,58.922238533081,19.822840486579192
18255,172.4244202,63.949221332843,21.509866360500524
20618,161.78019460000002,57.74747965401801,22.063902391413535
22210,172.44822,56.946616965546,19.149193914833365
16556,172.240448,56.162945427897,18.931262749327605
15119,171.40615960000002,62.445063674686,21.254224507561673
4287,170.8577482,55.92612485152001,19.15778836102557
8815,166.5775434,52.401576058909,18.884758837951892
22231,168.30601339999998,56.39291675948701,19.90789270855109
15601,165.7177788,60.015895096388,21.85385617189738
12713,166.5431264,64.109793031823,23.11377858027614
22806,169.3425366,56.033354087788,19.539547314947267
16602,171.13277940000003,53.183977537922,18.159939888079244
22146,170.3542186,60.547051761658,20.863502354793457
18316,170.7905398,50.984825650451,17.478868546944565
6313,171.8707002,55.142271876923,18.66727659973447
878,168.349041,49.338239988114005,17.40854039485437
3372,166.2479784,55.093737493333,19.93377213770136
22108,167.977947,55.808599068453006,19.7786471458098
11318,172.7118974,59.29763157849301,19.87892232678678
7293,172.83363960000003,60.809273510755,20.356975958628677
3603,164.84147879999998,47.439456968057,17.458491073714274
11278,164.66360260000002,65.054399142348,23.99282819377808
18461,170.1690526,52.724488467112,18.207537494596647
13368,171.9669408,53.288213064548,18.019437350151453
19648,167.46291119999998,52.380710809889,18.678160974785214
12793,168.8032184,60.743956209475,21.317762946339226
5654,172.01819799999998,53.705427326474,18.14969740791022
17802,170.7966612,57.867590913594,19.83702996107043
13022,172.06094620000002,51.93052038266401,17.54114993977614
18435,168.9346888,60.62443461998,21.242715327592865
24111,172.016547,43.5756573700756,14.726634099283016
19208,162.80615139999998,50.806926722937,19.16819881943051
1284,170.49846520000003,48.386467118143,16.644968053796827
23850,166.330757,61.926290081117,22.383599916472058
9773,172.7992988,56.606876280416,18.957682187829665
7589,171.663106,59.743240722781,20.27378536808185
21327,168.1144212,53.921473372305,19.078833199211687
18260,168.59597979999998,58.388269595117,20.541453722190525
875,169.802937,56.511848678901,19.599686244572528
4295,171.05315040000002,62.525349524176,21.36948095086661
589,162.5170232,55.621582934302005,21.059382205569054
24502,166.7590518,55.622490119042,20.001915741225123
9999,171.7868548,49.274464900892006,16.69713889963405
8647,168.0891228,56.873044283132,20.129234260831705
14485,170.17768859999998,57.375896784514005,19.811814149664453
21245,170.9537094,55.132565000205,18.864753762244728
14891,161.8948756,57.156131281249,21.807034983068817
4834,170.811317,58.321636875964,19.989246431848777
11682,171.8869562,56.180045860246,19.014996385003396
4958,170.2068224,53.77904536812501,18.563470018550547
20731,171.0794902,58.671764826367,20.046255297332824
15473,171.84951660000002,58.339644493052994,19.754550343351735
10150,163.83172720000002,51.796302400381,19.297575024877048
20320,170.4201316,53.78675643841501,18.519683598677805
2648,171.9448682,50.193261605564,16.977235785844638
12578,172.37847159999998,49.053202542806005,16.50826056291143
22376,168.8547042,50.592921842771005,17.7444863696648
14709,168.3465772,58.657794181371,20.697464471472134
9045,170.9732928,58.543624981842,20.027330201146743
11270,167.1992338,55.427944351549,19.82714608329744
15011,168.7133024,60.636182662363005,21.302628797485596
9070,170.2190144,55.801205512822,19.258720854453863
2600,168.06191940000002,50.757167639948,17.970441253426205
16796,169.78213440000002,51.429572969236006,17.84140042080824
983,172.6101958,59.28366093349701,19.89766543851305
21871,163.46309699999998,51.623665144359,19.320100860155726
7166,169.1413686,60.07599608541299,20.99912987776018
5282,170.6041546,55.614824407989005,19.107829804713372
3284,172.9918054,60.866426149375,20.338866235360705
3088,169.88645219999998,52.21714540126701,18.092377149387488
21869,166.4325094,51.581254257764,18.621539201007486
4222,171.81225479999998,56.326147962623,19.081028354647735
1874,168.0590746,54.245746557618,19.206213618060605
20264,169.990516,50.508916535847,17.479083949523602
15272,168.243758,58.00067491495201,20.49062126834909
17782,162.511359,59.298085170863,22.452940491455937
24565,170.8236106,55.689531071328005,19.08436731751751
2809,168.8907468,58.274690065669006,20.429994996892916
9483,168.5789364,52.845370833717,18.595177614031748
8567,167.7789634,50.720426657978,18.018054013113556
10535,168.87080780000002,51.369018387841,18.013251189033532
11817,168.1716728,60.35413892669701,21.340341746170644
5157,172.1494144,61.432282630950006,20.729343741498713
1942,167.5130762,56.803191058152,20.243020076603948
19131,169.984928,66.82617629880501,23.12734509867591
2264,168.2422594,59.27907965056,20.942632325134127
21480,166.9944336,55.129389853615,19.76874938289834
10700,170.7179212,70.310536807434,24.124714703480475
19967,165.7709156,54.636924617506,19.882435101219073
12741,165.454584,57.95685789201,21.171285283906965
9321,169.59874639999998,58.75948959072499,20.42832408212138
263,169.2226486,49.375797436350005,17.242377388625567
12698,170.0174654,55.60225989934,19.23558365710796
22048,171.8850766,58.651262451243,19.85185162477592
14475,168.97987540000003,53.66982032542901,18.795772089265675
15079,170.4944266,56.929108300064,19.5845685345181
45,167.5914352,48.284862427263,17.19124612386784
23892,165.9401304,52.73841375287101,19.15244434633904
6582,165.316408,48.187566863898,17.632060904705806
12737,172.89858740000005,53.305993885452,17.83171667224171
10895,165.5935728,57.11589763803,20.82907835299341
11416,172.418629,64.674515532473,21.755286614748943
12325,167.40106219999998,49.108404734235,17.524248691754405
10189,172.6633326,59.88326468740001,20.086544484423953
18545,169.7018196,62.507069751665,21.704817685892
8257,170.9259726,53.48684116337101,18.307575355866977
21924,170.8465214,60.482687004355,20.721385755258716
10888,169.4735752,51.74862984229401,18.017514183260825
18268,165.927405,64.233034078752,23.330400508658407
9310,172.7389484,54.072791786937,18.12167135907182
2860,172.693203,53.850576884874,18.056761881674305
17416,170.0749456,54.903319416407,18.98094894203012
12208,171.077255,61.060609042972,20.862991704365324
5740,166.4602716,55.125126085337,19.89428787608202
15064,169.509567,54.483338241024,18.961613077668893
21940,171.24720639999998,54.962649298403,18.742204291033616
2319,171.1181236,62.09956236645701,21.2078440379122
1632,170.93509120000002,53.783036980981,18.406993796687612
2952,170.7661812,57.92692079559,19.864457567915284
9365,169.0159434,60.750669376551,21.266485278954782
19413,168.00652200000002,62.205929777222,22.03837167387351
24264,169.0563548,58.233050286103,20.375418534378067
15930,164.4112536,57.50163258947801,21.272429541921216
21400,165.6773928,52.557611834189,19.14736957084228
3346,171.6075308,52.233202571165,17.736746935186588
19665,167.6323546,45.54158113274,16.206618687289744
1752,169.2867836,52.50018704014701,18.319547552040685
20298,170.720512,60.065200587007,20.608743910655395
5473,167.2961348,51.271768183713,18.3191990117929
5105,171.5922654,54.024121325636,18.34815060212662
4421,172.41235519999998,59.55971724987901,20.036223079255095
8056,166.507922,54.991316336187005,19.83463960616849
14687,171.918376,53.768385947430005,18.19208178327079
736,167.5990044,57.713097352372,20.546200120131136
17286,166.25882420000002,54.719795943505005,19.79589126180173
22499,167.9509722,55.373195752490005,19.63064387134507
19158,171.9633086,60.180594485935,20.35095943916104
6320,159.9849226,51.443861128891,20.099046091962855
8387,169.9476662,53.889812624879006,18.658480092134937
18457,172.329221,55.056452200519,18.539173663769237
4691,166.930451,56.210844782169,20.172000897854037
11269,167.2980652,58.314152601859,20.834934153216256
16168,169.02925299999998,48.667921183728,17.034094478937018
8440,171.29437420000002,53.89312384918,18.367377762560903
15147,169.8737268,53.609175025560006,18.577475387867548
76,168.5469832,54.566753877867,19.20817711909979
11314,171.7785998,54.487738087013,18.465482615582975
14134,169.3973752,54.174033603921,18.87894926824992
14186,171.5254126,60.610327897272995,20.601065747430617
637,165.8671816,48.96262014651701,17.796873758098393
10220,171.1748926,59.448541759992,20.2890203609469
10289,170.6300118,51.024197468167,17.525295159062196
7958,172.99513280000002,63.826433878284,21.32714939654319
24947,172.1979792,54.98573715003601,18.543595726102115
16493,169.54583820000002,54.233272767443005,18.866508941780634
3773,167.34383599999998,59.80833122787601,21.357098213433854
17531,170.1317908,59.683411889178,20.619716764793942
18737,171.63346420000002,55.52664605126101,18.849398900560576
24338,167.3334474,46.873691204956,16.74031545925456
4666,172.37344240000002,53.426468018924005,17.98107922737602
23284,168.1592268,52.513341218877,18.57069887929746
22001,171.34817139999998,59.45534564554201,20.25032324894782
13020,165.8262876,57.881652277064006,21.049130640608713
490,168.15264820000002,50.040491695348,17.697590659477452
17775,170.2985926,56.551311215091005,19.499369160583488
19090,168.26524640000002,59.39510857880601,20.977891215737554
6130,171.30605820000002,53.808528872175,18.33604535985987
19193,170.5007512,53.797642655295,18.505918802939476
21560,164.34348640000002,54.40999235479501,20.14529693250316
10123,164.3610632,54.403914217037006,20.138738531039166
3756,171.25238800000002,52.24436094346701,17.81419282546032
3627,164.49177160000002,49.710276449988,18.372058612055
21042,167.89102820000002,53.87357401803301,19.112645750506413
14664,172.0440806,61.225943461837,20.685023404199452
6242,168.79326160000002,49.444063088035,17.35417376146271
8838,171.5466978,53.633805091251006,18.225266369710003
12188,172.07562739999997,47.934008729068005,16.188441016853794
1381,169.9490378,53.580281191591006,18.551010375036284
6638,169.832909,58.544033214975,20.29733134718741
15351,170.552999,58.557550267601,20.130945774872263
15965,171.658661,63.131983959814,21.424860181800536
9402,167.2173186,54.411171694957005,19.45922626974317
2621,170.1912776,42.5391715890834,14.686368844563594
8585,171.371768,58.803850924511,20.02291083544893
3270,167.208327,55.931295804538,20.0050240555292
1341,169.50822079999998,51.274262941748006,17.845055183927403
8359,172.0045836,56.319933747154,19.036280471081053
3474,172.31443819999998,45.526884739952,15.33291037288648
6675,164.0658898,52.223268898262,19.401149239315973
6328,168.2525464,51.195020354709,18.084413497185643
19204,162.2181668,39.9915065400466,15.197382229751726
19150,172.4982326,54.499939721766,18.31583500258894
12145,167.2354034,55.634056724477006,19.892267226089334
20528,170.9876184,62.08876686805099,21.236537454109506
14569,170.56226999999998,50.022846952155,17.195011490074986
4545,166.4208254,59.94649546377801,21.644544741054823
22282,170.8733438,66.555336294678,22.7947191585988
24685,171.87103040000002,54.43852331486801,18.428966255427625
21253,160.51992280000002,49.699344873871,19.288247921395634
15133,169.994199,52.020785264294005,18.001500246233782
7304,168.51434419999998,60.801108848095,21.41103939312887
21216,172.404659,54.06276739556,18.18864208930303
10094,172.17331579999998,60.216110768506006,20.3133249111592
6419,171.0567318,46.917462868661005,16.03445409467273
13617,168.4582864,56.09735597119501,19.76776797829715
2379,167.2546312,45.866942939741,16.396210718231416
9507,165.2436624,50.684093909141005,18.56188437317468
20728,167.8685238,50.515856499108,17.926238828732146
408,171.6157096,57.88791185177,19.655034165888164
6900,163.41918040000002,59.709901683586,22.35837829672229
19229,172.8127862,53.473324110745,17.90545815246048
17363,167.4538942,59.96758750898301,21.385828227932077
9862,172.78395720000003,53.059829306253,17.7729294118872
2198,168.99488680000002,60.9673504517,21.347655834624085
4359,172.2095362,59.824297679299995,20.17266213099078
5330,171.05650319999998,54.864310472587,18.750409021207624
2054,162.0496124,50.280623496026,19.14717299866466
11665,165.07714,54.699384286855,20.07282811740922
22894,168.6436556,58.89783526357501,20.70900904366701
24845,172.0771006,60.270587212143,20.354444909192942
9516,169.4888914,52.639757412396,18.32446910244934
21636,161.0154768,49.70782705119,19.17297622872634
10196,172.7718414,54.466147090201,18.246548701179133
7514,169.1691562,48.204531218536005,16.844010271682166
8823,169.95975660000002,54.312424636008,18.8021273643756
9290,171.0144916,48.966566400136,16.743021098558202
2345,170.8345072,54.420606416253,18.647137723839815
23792,170.304714,55.892241501481,19.27073096195784
13917,170.01436660000002,60.35391213051201,20.880177327424455
23656,172.1014846,53.491876038678,18.06003535237681
3067,166.1863834,53.29664988263,19.297854946402666
18367,170.9307986,58.965239089757006,20.18159192713696
14889,169.1972486,56.253028872579,19.64985357460528
4989,169.76224620000002,52.489754415637,18.213454072614965
17739,169.24649920000002,52.661620564630006,18.38462734277907
14764,171.5700658,57.98997013502,19.700164355694035
17414,172.571791,68.058450690384,22.852959274946357
18212,167.57512839999998,54.833602269138005,19.52664613319091
12402,172.63805960000002,65.314851881202,21.914867755089404
21275,171.2053218,58.28875142913901,19.886128071277614
19975,172.6981052,56.967210059144,19.100722952128255
20405,172.66218959999998,53.460351368963,17.932354704475795
24183,166.8975326,58.683013917143,21.067479426979652
792,168.77538,55.710124164926,19.557617019025724
24600,172.60834160000002,53.435267710902,17.93512590150696
24404,163.83980440000002,48.039786469752,17.896257778380203
11105,168.9508432,60.013536416064,21.02463631019757
12202,171.3401704,49.285124321587006,16.787942283360287
8757,165.5924044,53.78630284604501,19.6151154469573
11289,171.10308680000003,57.732284309623005,19.71982482103471
18903,168.4576006,61.402935204611,21.63754134574663
3658,169.0123366,51.470214845588,18.018522201809255
3944,172.4431908,62.553472251116006,21.035813961794844
13431,169.2142412,54.835507357092,19.1508495510054
24933,169.2491916,56.05290391893501,19.56793111714124
17417,170.5260242,62.26870696123,21.41354222738246
7796,172.2812912,61.10805480487401,20.58838227481913
24583,171.0811666,54.706732483249,18.691164942146575
3765,163.4673134,50.753493541751006,18.993460223883833
10274,172.9042262,61.092360508872,20.435049246159476
15061,159.9154282,55.70962521331901,21.784595793531604
12485,161.932493,53.61235017215,20.44545789826605
2666,169.245026,51.432158445745,17.95572406888056
19488,171.5147192,54.74805474815601,18.61083674951528
9089,170.0793398,56.751526887209,19.618889805718624
13888,166.7626078,56.725898918304,20.397832956837995
3869,166.66337,51.956828740124,18.70519831677168
9086,170.57878,56.348147192568,19.365540930446187
2344,169.3826178,52.353495267689006,18.24769446253182
4869,172.6545696,68.996116837648,23.14560272634261
12917,168.0812488,59.134519762241005,20.93160555035743
22127,170.4196744,52.529534466486005,18.086898004769868
19792,170.02104680000002,61.31117346816001,21.209686873134256
5813,172.273976,53.34504818850901,17.974414705199948
24458,170.87077840000003,57.210970598782005,19.59493016522172
22890,168.9834314,55.297990137544,19.36516034363928
23564,172.6036934,57.02790071825,19.141995760105058
17045,171.33585240000002,46.541480153168,15.854176614812546
3981,170.06790980000002,58.44365322349401,20.20657034035649
14067,171.1014358,54.263028426915,18.5351762576153
19567,170.5055772,59.07391982160901,20.319761713406525
4261,170.9131456,58.56326553146301,20.048152200556608
14296,167.434895,53.98030430269401,19.25499367139749
12023,167.47825279999998,51.942767376654,18.518603833907704
19232,165.9961374,56.766949027789,20.601535383705617
15728,165.7667246,49.045446113279,17.84859259450233
3552,168.95279900000003,44.3795908788925,15.54721170135196
1658,172.70750320000002,58.85029878319901,19.729962540050387
15021,172.6098402,60.959140429803,20.460099127861405
8616,170.94309220000002,54.580089493545,18.678032729849196
9524,169.0370508,50.442147738983,17.653456668528076
9141,167.9712414,52.077756465966,18.45790483597635
78,166.311326,60.30846217503801,21.80392110921131
15194,163.8923316,55.65133859377401,20.718501804098576
3522,170.23318759999998,54.470320140005,18.796260921628452
12200,167.77174979999998,59.232586432635,21.043744908047017
8882,166.295451,54.847618273371005,19.833393786107713
3203,167.6721818,53.210558050804,18.926738535106036
9077,169.30433499999998,58.743704576249,20.493926513597227
12974,172.1797166,62.221760150935005,20.988350834527665
10608,171.0796934,52.760095468157004,18.026385161026685
9333,162.9532174,46.155110172402,17.381766540762154
3042,171.7661284,62.682201765722,21.245609240139828
1816,168.7258246,50.040854569244,17.577681828584332
4519,172.2135748,54.67675002759201,18.4360521745735
15512,164.7336304,59.856139863673995,22.056884377762575
2872,165.8724394,54.048071002772005,19.644081854881374
23717,172.2577708,54.952670266263006,18.519580936988444
2603,159.684593,44.4784286563155,17.443089315943176
4381,170.121199,62.17458654445499,21.48305479093864
7645,170.74901079999998,52.554572765310006,18.025782111299108
4179,170.9598308,61.549808414017,21.05903889822325
16020,172.3581262,60.140859794323,20.24445569991725
16780,172.32965280000002,56.39377858499,18.98939676735784
3310,161.5406218,49.155578340715,18.83689468570286
1490,166.867586,55.20763453744001,19.82691629000253
10834,170.09282720000002,65.516609767378,22.6453697719625
18415,168.2421578,54.17797985754,19.140494240969417
6783,169.5629324,60.396504454055005,21.00631949840284
2859,167.43240580000003,52.58006465650401,18.75608018240888
19568,167.9114752,48.534519667711,17.214324346901392
21281,172.643165,57.926376484746,19.43468850519859
4511,167.5689054,56.24953621133,20.032358347350428
5900,170.7639206,56.38334596048001,19.335642604682004
4712,169.96884980000002,57.605958834578,19.940164589489257
23623,172.7857606,54.901550406164,18.389448748654125
16984,168.55173299999998,59.220339438645006,20.84512232381159
16190,169.299763,52.846187299983,18.437454407182457
24321,163.2043218,57.178856258986,21.46703942070746
3965,167.5360886,58.523349402902994,20.85030584370537
22906,171.614338,55.123583871279,18.7167442811598
13578,163.4722156,50.904131567828,19.04869091945861
13227,162.9889044,50.308383349070006,18.93757128573351
12280,172.8818488,57.902517526084,19.373079033567375
1716,169.30497,61.717819027865005,21.531344830662267
14263,172.5771504,52.632499934476,17.672069520258695
4078,166.36238,53.162567978058,19.20859949350359
18708,169.4052746,48.104241945529004,16.762142113600053
5842,158.3666378,41.7706772521346,16.65498031470796
3900,171.29244380000003,60.1780997279,20.50982991623287
18645,167.3583648,54.48211354162501,19.45176881030087
15241,168.6484562,58.645365750433,20.61906459148411
18202,165.429819,65.87023037903,24.069196540155872
23299,172.6500738,46.375011753378,15.557882817284824
2898,171.8334638,61.770027509652,20.920030119391377
3525,163.6238028,51.913782824211005,19.39053144268432
13106,169.256837,52.993105868626,18.49809188541231
8892,167.32620839999998,61.809399327368006,22.07631503350225
8994,162.04130659999998,51.27775560299701,19.528888926231392
19153,170.7530494,54.500529391847,18.692344834562643
13129,169.3846752,54.714488912776,19.070150279509985
20865,172.28494880000002,57.733645086733006,19.450658180359863
24460,172.98047699999998,62.588988533687,20.917209804471707
1529,172.5350118,61.20702866000801,20.56112252507955
14020,163.195254,48.850038520283,18.342133978169148
11193,171.680378,62.21314189590501,21.107695140606022
4263,171.2223652,61.553074279081,20.99562294856036
24882,168.662223,60.182408855415,21.156017936826117
22488,171.147994,60.86497465379101,20.77896057598486
4415,171.155233,54.80348373577,18.70801900381836
14480,172.1253606,59.603670350532006,20.117929314129693
16801,163.6602264,55.719876400881006,20.80289845420682
14253,168.294177,56.016525810861005,19.777800455996385
10241,157.3060608,38.687074674248,15.63417540889587
11212,168.06694860000002,50.711490888289006,17.953195016555096
1623,165.6176266,60.76278029283,22.15259073918273
20936,164.84147879999998,59.85496052351201,22.02759813884215
